category_id,category_name,subcategory_name,product_id,product_name,suggested_unit,scraped_price,original_price,price_unit,scraped_product_name,price_status,source_name,source_url,source_date,price_notes
cat-vegetables,Vegetables,Leafy vegetables,prod-curry-leaves,Curry leaves,pack,38,Retail range Rs 46 - 57/kg,INR/kg,Curry leaves,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Leafy vegetables,prod-coriander-leaves,Coriander leaves,pack,14,Retail range Rs 17 - 21/kg,INR/kg,Coriander leaves,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Leafy vegetables,prod-mint-leaves,Mint leaves,pack,6,Retail range Rs 7 - 9/kg,INR/kg,Mint leaves,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Leafy vegetables,prod-fenugreek-leaves,Fenugreek leaves,kg,17,Retail range Rs 20 - 26/kg,INR/kg,Fenugreek leaves,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Leafy vegetables,prod-spring-onion,Spring onion,pack,37,Retail range Rs 44 - 56/kg,INR/kg,Green onion / Spring onion,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Leafy vegetables,prod-lettuce,Lettuce,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Leafy vegetables,prod-palak,Palak,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Leafy vegetables,prod-cheera,Cheera,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Leafy vegetables,prod-muringa-leaves,Muringa leaves,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Leafy vegetables,prod-ponnanganni-leaves,Ponnanganni leaves,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Leafy vegetables,prod-malabar-spinach,Malabar spinach,piece,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-tapioca,Tapioca,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-elephant-foot-yam,Elephant foot yam,pack,36,Retail range Rs 43 - 54/kg,INR/kg,Elephant Yam,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Roots and tubers,prod-colocasia,Colocasia,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-sweet-potato,Sweet potato,piece,36,Retail range Rs 43 - 54/kg,INR/kg,Sweet potato,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Roots and tubers,prod-chinese-potato,Chinese potato,piece,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-yam,Yam,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-turnip,Turnip,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-ginger,Ginger,pack,79,Retail range Rs 95 - 119/kg,INR/kg,Ginger,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Roots and tubers,prod-garlic,Garlic,pack,129,Retail range Rs 155 - 194/kg,INR/kg,Garlic,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Roots and tubers,prod-raw-turmeric,Raw turmeric,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-arrowroot,Arrowroot,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-koorka,Koorka,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-kachil,Kachil,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Roots and tubers,prod-taro-root,Taro root,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-raw-banana,Raw banana,dozen,6,Retail range Rs 7 - 9/kg,INR/kg,Plantain / raw banana,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-plantain-stem,Plantain stem,dozen,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-plantain-flower,Plantain flower,dozen,21,Retail range Rs 25 - 32/kg,INR/kg,Banana flower,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-green-papaya,Green papaya,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-jackfruit-seed,Jackfruit seed,kg,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-mushroom,Mushroom,pack,90,Retail range Rs 108 - 135/kg,INR/kg,Mushroom,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-baby-corn,Baby corn,pack,43,Retail range Rs 52 - 65/kg,INR/kg,Baby corn,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-sweet-corn,Sweet corn,pack,24,Retail range Rs 29 - 36/kg,INR/kg,Corn,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-broccoli,Broccoli,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-zucchini,Zucchini,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-celery,Celery,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-leek,Leek,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-parsley,Parsley,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-red-cabbage,Red cabbage,piece,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-snow-peas,Snow peas,kg,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-cluster-beans,Cluster beans,kg,43,Retail range Rs 52 - 65/kg,INR/kg,Cluster beans,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-cowpea-beans,Cowpea beans,kg,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-vegetables-green-peas,Green peas,kg,43,Retail range Rs 52 - 65/kg,INR/kg,Green peas,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-vegetables-broad-beans,Broad beans,kg,42,Retail range Rs 50 - 63/kg,INR/kg,Broad beans,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-vegetables-double-beans,Double beans,kg,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-sambar-cucumber,Sambar cucumber,piece,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-malabar-cucumber,Malabar cucumber,piece,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-banana,Banana,dozen,40,MRP Rs 50; offer Rs 40/kg,INR/kg,Banana / Nendran,scraped_public_price,Fine Grocery Calicut public listing,https://finegrocery.in/,Observed 2026-06-04,Calicut online grocery listing; service availability depends on selected Calicut location.
cat-fruits,Fruits,Daily fruits,prod-nendran-banana,Nendran banana,dozen,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-palayamkodan-banana,Palayamkodan banana,dozen,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-robusta-banana,Robusta banana,dozen,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-apple,Apple,pack,178,,INR/kg,Apple 1kg,scraped_public_price,Fine Grocery Calicut public listing,https://finegrocery.in/,Observed 2026-06-04,Calicut online grocery listing; service availability depends on selected Calicut location.
cat-fruits,Fruits,Daily fruits,prod-orange,Orange,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-mango,Mango,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-grapes,Grapes,pack,,Public range Rs 30 - 60; mapped to 1kg upper listed option,INR/kg,Grapes black,retail_range_available,Fine Grocery Calicut public listing,https://finegrocery.in/,Observed 2026-06-04,"Fine Grocery Calicut public listing exposed a price range, but not one exact current SKU price for this generic catalog row."
cat-fruits,Fruits,Daily fruits,prod-watermelon,Watermelon,bottle,,Public range Rs 44 - 66; mapped to 1kg upper listed option,INR/kg,Watermelon Karachi,retail_range_available,Fine Grocery Calicut public listing,https://finegrocery.in/,Observed 2026-06-04,"Fine Grocery Calicut public listing exposed a price range, but not one exact current SKU price for this generic catalog row."
cat-fruits,Fruits,Daily fruits,prod-papaya,Papaya,pack,,Public range Rs 40 - 80; mapped to 1kg upper listed option,INR/kg,Papaya,retail_range_available,Fine Grocery Calicut public listing,https://finegrocery.in/,Observed 2026-06-04,"Fine Grocery Calicut public listing exposed a price range, but not one exact current SKU price for this generic catalog row."
cat-fruits,Fruits,Daily fruits,prod-pineapple,Pineapple,pack,56,,INR/kg,Pineapple - Other Mukkom,market_benchmark_price,CommodityMarketLive Kozhikode mandi benchmark,https://www.commoditymarketlive.com/mandi/commoditybydistrictaspdf/kerala/kozhikode-calicut,2025-11-06,"Kozhikode/Koyilandy-area mandi benchmark; use as market reference, not final retail shop price."
cat-fruits,Fruits,Daily fruits,prod-pomegranate,Pomegranate,pack,139,MRP Rs 160; offer Rs 139/kg,INR/kg,Pomegranate,scraped_public_price,Fine Grocery Calicut public listing,https://finegrocery.in/,Observed 2026-06-04,Calicut online grocery listing; service availability depends on selected Calicut location.
cat-fruits,Fruits,Daily fruits,prod-guava,Guava,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-sapota,Sapota,piece,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-plantain,Plantain,dozen,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-mosambi,Mosambi,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-kiwi,Kiwi,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-pear,Pear,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-plum,Plum,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Daily fruits,prod-peach,Peach,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-jackfruit,Jackfruit,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-tender-coconut,Tender coconut,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-coconut,Coconut,pack,65,Retail range Rs 78 - 98/kg,INR/kg,Coconut fresh,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-fruits,Fruits,Kerala and tropical fruits,prod-custard-apple,Custard apple,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-passion-fruit,Passion fruit,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-rambutan,Rambutan,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-mangosteen,Mangosteen,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-dragon-fruit,Dragon fruit,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-star-fruit,Star fruit,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-jamun,Jamun,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-gooseberry,Gooseberry,pack,75,Retail range Rs 90 - 113/kg,INR/kg,Amla,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-fruits,Fruits,Kerala and tropical fruits,prod-wood-apple,Wood apple,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-bael-fruit,Bael fruit,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-avocado,Avocado,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Kerala and tropical fruits,prod-dates-fruit,Dates fruit,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-muskmelon,Muskmelon,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-honeydew-melon,Honeydew melon,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-strawberry,Strawberry,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-blueberry,Blueberry,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-raspberry,Raspberry,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-blackberry,Blackberry,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-cape-gooseberry,Cape gooseberry,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-cherry,Cherry,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-fig,Fig,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Melons and berries,prod-apricot,Apricot,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-mixed-cut-fruits,Mixed cut fruits,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-dry-dates,Dry dates,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-raisins,Raisins,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-dry-fig,Dry fig,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-dry-apricot,Dry apricot,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-prunes,Prunes,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-dried-amla,Dried amla,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-fruit-salad-mix,Fruit salad mix,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-fruits,Fruits,Cut and dried fruits,prod-lemon,Lemon,pack,120,Retail range Rs 144 - 180/kg,INR/kg,Lemon / Lime,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-fruits,Fruits,Cut and dried fruits,prod-sweet-lime,Sweet lime,pack,120,Retail range Rs 144 - 180/kg,INR/kg,Lemon / Lime,market_benchmark_price,Today Price Rates Kozhikode vegetable market,https://market.todaypricerates.com/Kozhikode-vegetables-price-in-Kerala,2026-06-04,"Kozhikode mandi benchmark with retail range from Today Price Rates; retail shop price can vary by area, quality, and shop."
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-kerala-staples-and-local-specials-puttu-podi,Puttu podi,pack,35,MRP Rs 42; offer Rs 35/500g,INR/500g,Ajmi Puttupodi 500g,scraped_public_price,Fine Grocery Calicut public listing,https://finegrocery.in/,Observed 2026-06-04,Calicut online grocery listing; service availability depends on selected Calicut location.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-kerala-staples-and-local-specials-appam-podi,Appam podi,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-kerala-staples-and-local-specials-idiyappam-podi,Idiyappam podi,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-pathiri-podi,Pathiri podi,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-dosa-batter,Dosa batter,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-idli-batter,Idli batter,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-appam-batter,Appam batter,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-ada,Ada,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-aval,Aval,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-palappam-mix,Palappam mix,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-kallappam-mix,Kallappam mix,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-tapioca-chips,Tapioca chips,kg,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-banana-chips,Banana chips,kg,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-jackfruit-chips,Jackfruit chips,kg,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-sharkara-varatti,Sharkara varatti,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-achappam,Achappam,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-kuzhalappam,Kuzhalappam,pack,,,,,shop_survey_required,,,,No public Koyilandy-area item price found; needs Extra/Reliance/local shop survey or POS export.
