category_id,category_name,subcategory_name,product_id,product_name,suggested_unit,item_type,notes
cat-vegetables,Vegetables,Daily vegetables,prod-bottle-gourd,Bottle gourd,piece,Fresh produce,
cat-vegetables,Vegetables,Daily vegetables,prod-snake-gourd,Snake gourd,pack,Fresh produce,
cat-vegetables,Vegetables,Daily vegetables,prod-ridge-gourd,Ridge gourd,pack,Fresh produce,
cat-vegetables,Vegetables,Daily vegetables,prod-ivy-gourd,Ivy gourd,pack,Fresh produce,
cat-vegetables,Vegetables,Daily vegetables,prod-pointed-gourd,Pointed gourd,pack,Fresh produce,
cat-vegetables,Vegetables,Daily vegetables,prod-chow-chow,Chow chow,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-spinach,Spinach,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-amaranth-leaves,Amaranth leaves,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-drumstick-leaves,Drumstick leaves,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-curry-leaves,Curry leaves,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-coriander-leaves,Coriander leaves,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-mint-leaves,Mint leaves,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-fenugreek-leaves,Fenugreek leaves,kg,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-spring-onion,Spring onion,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-lettuce,Lettuce,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-palak,Palak,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-cheera,Cheera,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-muringa-leaves,Muringa leaves,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-ponnanganni-leaves,Ponnanganni leaves,pack,Fresh produce,
cat-vegetables,Vegetables,Leafy vegetables,prod-malabar-spinach,Malabar spinach,piece,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-tapioca,Tapioca,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-elephant-foot-yam,Elephant foot yam,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-colocasia,Colocasia,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-sweet-potato,Sweet potato,piece,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-chinese-potato,Chinese potato,piece,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-yam,Yam,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-turnip,Turnip,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-ginger,Ginger,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-garlic,Garlic,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-raw-turmeric,Raw turmeric,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-arrowroot,Arrowroot,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-koorka,Koorka,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-kachil,Kachil,pack,Fresh produce,
cat-vegetables,Vegetables,Roots and tubers,prod-taro-root,Taro root,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-raw-banana,Raw banana,dozen,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-plantain-stem,Plantain stem,dozen,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-plantain-flower,Plantain flower,dozen,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-green-papaya,Green papaya,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-jackfruit-seed,Jackfruit seed,kg,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-mushroom,Mushroom,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-baby-corn,Baby corn,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-sweet-corn,Sweet corn,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-broccoli,Broccoli,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-zucchini,Zucchini,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-celery,Celery,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-leek,Leek,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-parsley,Parsley,pack,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-red-cabbage,Red cabbage,piece,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-snow-peas,Snow peas,kg,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-cluster-beans,Cluster beans,kg,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-cowpea-beans,Cowpea beans,kg,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-vegetables-green-peas,Green peas,kg,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-vegetables-broad-beans,Broad beans,kg,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-vegetables-double-beans,Double beans,kg,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-sambar-cucumber,Sambar cucumber,piece,Fresh produce,
cat-vegetables,Vegetables,Seasonal and specialty vegetables,prod-malabar-cucumber,Malabar cucumber,piece,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-banana,Banana,dozen,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-nendran-banana,Nendran banana,dozen,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-palayamkodan-banana,Palayamkodan banana,dozen,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-robusta-banana,Robusta banana,dozen,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-apple,Apple,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-orange,Orange,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-mango,Mango,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-grapes,Grapes,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-watermelon,Watermelon,bottle,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-papaya,Papaya,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-pineapple,Pineapple,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-pomegranate,Pomegranate,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-guava,Guava,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-sapota,Sapota,piece,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-plantain,Plantain,dozen,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-mosambi,Mosambi,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-kiwi,Kiwi,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-pear,Pear,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-plum,Plum,pack,Fresh produce,
cat-fruits,Fruits,Daily fruits,prod-peach,Peach,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-jackfruit,Jackfruit,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-tender-coconut,Tender coconut,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-coconut,Coconut,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-custard-apple,Custard apple,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-passion-fruit,Passion fruit,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-rambutan,Rambutan,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-mangosteen,Mangosteen,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-dragon-fruit,Dragon fruit,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-star-fruit,Star fruit,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-jamun,Jamun,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-gooseberry,Gooseberry,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-wood-apple,Wood apple,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-bael-fruit,Bael fruit,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-avocado,Avocado,pack,Fresh produce,
cat-fruits,Fruits,Kerala and tropical fruits,prod-dates-fruit,Dates fruit,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-muskmelon,Muskmelon,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-honeydew-melon,Honeydew melon,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-strawberry,Strawberry,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-blueberry,Blueberry,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-raspberry,Raspberry,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-blackberry,Blackberry,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-cape-gooseberry,Cape gooseberry,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-cherry,Cherry,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-fig,Fig,pack,Fresh produce,
cat-fruits,Fruits,Melons and berries,prod-apricot,Apricot,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-mixed-cut-fruits,Mixed cut fruits,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-dry-dates,Dry dates,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-raisins,Raisins,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-dry-fig,Dry fig,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-dry-apricot,Dry apricot,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-prunes,Prunes,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-dried-amla,Dried amla,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-fruit-salad-mix,Fruit salad mix,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-lemon,Lemon,pack,Fresh produce,
cat-fruits,Fruits,Cut and dried fruits,prod-sweet-lime,Sweet lime,pack,Fresh produce,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-kerala-staples-and-local-specials-puttu-podi,Puttu podi,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-kerala-staples-and-local-specials-appam-podi,Appam podi,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-kerala-staples-and-local-specials-idiyappam-podi,Idiyappam podi,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-pathiri-podi,Pathiri podi,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-dosa-batter,Dosa batter,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-idli-batter,Idli batter,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-appam-batter,Appam batter,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-ada,Ada,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-aval,Aval,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-palappam-mix,Palappam mix,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Kerala breakfast staples,prod-kallappam-mix,Kallappam mix,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-tapioca-chips,Tapioca chips,kg,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-banana-chips,Banana chips,kg,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-jackfruit-chips,Jackfruit chips,kg,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-sharkara-varatti,Sharkara varatti,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-achappam,Achappam,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-kuzhalappam,Kuzhalappam,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-unniyappam,Unniyappam,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-neyyappam,Neyyappam,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-ela-ada,Ela ada,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-kozhukatta,Kozhukatta,kg,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-murukku,Murukku,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-pappadam,Pappadam,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-kondattam,Kondattam,kg,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Local food items,prod-vattal,Vattal,kg,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-grated-coconut,Grated coconut,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-coconut-milk-powder,Coconut milk powder,kg,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-kerala-staples-and-local-specials-coconut-milk,Coconut milk,bottle,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-kerala-staples-and-local-specials-coconut-cream,Coconut cream,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-kerala-staples-and-local-specials-tamarind,Tamarind,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-kudampuli,Kudampuli,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-raw-mango,Raw mango,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-kanthari-chilli,Kanthari chilli,pack,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-banana-leaf,Banana leaf,dozen,Regional food,
cat-kerala-staples-and-local-specials,Kerala Staples & Local Specials,Coconut and curry basics,prod-curry-leaf-bunch,Curry leaf bunch,pack,Regional food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-milk,Milk,bottle,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-curd,Curd,bottle,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-dairy-eggs-and-bakery-butter,Butter,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-cheese,Cheese,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-paneer,Paneer,piece,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-yogurt,Yogurt,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-fresh-cream,Fresh cream,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-milk-powder,Milk powder,kg,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-condensed-milk,Condensed milk,bottle,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-buttermilk,Buttermilk,bottle,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-lassi,Lassi,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-flavored-milk,Flavored milk,bottle,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-cheese-slices,Cheese slices,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-cheese-spread,Cheese spread,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Dairy,prod-mozzarella-cheese,Mozzarella cheese,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Eggs,prod-eggs,Eggs,dozen,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Eggs,prod-duck-eggs,Duck eggs,kg,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Eggs,prod-quail-eggs,Quail eggs,dozen,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Eggs,prod-country-eggs,Country eggs,dozen,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Eggs,prod-egg-whites,Egg whites,dozen,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-bread,Bread,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-milk-bread,Milk bread,bottle,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-brown-bread,Brown bread,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-whole-wheat-bread,Whole wheat bread,kg,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-bun,Bun,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-sweet-bun,Sweet bun,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-pav-bun,Pav bun,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-rusk,Rusk,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-cake-rusk,Cake rusk,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-tea-cake,Tea cake,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-sponge-cake,Sponge cake,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-cream-bun,Cream bun,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-puffs,Puffs,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-veg-puffs,Veg puffs,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-egg-puffs,Egg puffs,dozen,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-chicken-puffs,Chicken puffs,kg,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-bread-crumbs,Bread crumbs,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-pizza-base,Pizza base,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-burger-bun,Burger bun,pack,Fresh and packaged food,
cat-dairy-eggs-and-bakery,"Dairy, Eggs & Bakery",Bakery,prod-croissant,Croissant,pack,Fresh and packaged food,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-broiler,Chicken broiler,bottle,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-curry-cut,Chicken curry cut,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-skinless,Chicken skinless,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-breast,Chicken breast,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-leg-piece,Chicken leg piece,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-wings,Chicken wings,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-liver,Chicken liver,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-gizzard,Chicken gizzard,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-country-chicken,Country chicken,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-mince,Chicken mince,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-sausage,Chicken sausage,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Chicken,prod-chicken-salami,Chicken salami,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-beef,Beef,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-beef-curry-cut,Beef curry cut,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-beef-mince,Beef mince,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-beef-liver,Beef liver,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-mutton,Mutton,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-mutton-curry-cut,Mutton curry cut,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-mutton-liver,Mutton liver,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-lamb-chops,Lamb chops,pack,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-goat-meat,Goat meat,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-pork,Pork,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-pork-curry-cut,Pork curry cut,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-duck-meat,Duck meat,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Meat,prod-turkey-meat,Turkey meat,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-chicken-cutlet,Chicken cutlet,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-beef-cutlet,Beef cutlet,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-mutton-kebab,Mutton kebab,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-chicken-kebab,Chicken kebab,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-chicken-meatballs,Chicken meatballs,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-beef-meatballs,Beef meatballs,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-chicken-burger-patty,Chicken burger patty,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-meat-masala-marinated-chicken,Meat masala marinated chicken,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-chicken-soup-bones,Chicken soup bones,kg,Fresh non-vegetarian,
cat-meat-and-poultry,Meat & Poultry,Prepared meat items,prod-bone-broth-bones,Bone broth bones,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-fish-sardine,Fish sardine,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-fish-ayala,Fish ayala,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-king-fish,King fish,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-pomfret,Pomfret,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-threadfin-bream,Threadfin bream,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-emperor-fish,Emperor fish,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-barracuda,Barracuda,piece,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-trevally,Trevally,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-red-snapper,Red snapper,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-sea-bass,Sea bass,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-tilapia,Tilapia,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-rohu,Rohu,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Common fish,prod-catla,Catla,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-mathi,Mathi,piece,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-ayala,Ayala,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-neymeen,Neymeen,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-avoli,Avoli,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-karimeen,Karimeen,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-netholi,Netholi,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-kozhuva,Kozhuva,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-kora,Kora,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-choora,Choora,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-vatta,Vatta,kg,Fresh non-vegetarian,
